step,wall,eval_1mU_at_best,eval_JT_end,eval_JT_min,eval_len,eval_return,eval_t_JT_min,eval_t_first_PE,frac_done,kl,line_search_success,mean_reward,min_JT,policy_objective,std,value_loss
8765440,3172.253027846,,,,,,,,0.0030517578125,0.009849317056668559,1.0,2.0907182693481445,0.0025447820766850704,0.03766934054180559,0.03838192084110817,1.4879940748214722
8773632,3174.9777639490003,,,,,,,,0.0029296875,0.009876186012230706,1.0,2.082742691040039,0.002213285985794178,0.03974344772883202,0.0383621402778999,1.4374849796295166
8781824,3177.7643503830004,0.0050534904396377645,0.005702355275284954,0.003790117829728379,333,687.4122461505802,27.75,6.0,0.0030517578125,0.00987932650854189,1.0,2.060365676879883,0.003060844264942464,0.03577286399144612,0.03833293191215913,3.6387898921966553
8790016,3180.7943203779996,,,,,,,,0.0029296875,0.009835809976910812,1.0,2.0515406131744385,0.003008661307751792,0.04022968659823971,0.03831624836976803,1.2741508483886719
8798208,3183.222329078999,,,,,,,,0.003173828125,0.009872414446249988,1.0,2.06534481048584,0.0026391381155629334,0.03445641546862413,0.03829846069952714,5.637218475341797
8806400,3185.874092762,,,,,,,,0.0030517578125,0.009927734562125975,1.0,2.021852970123291,0.0029970513712034297,0.03734344613867247,0.03832551062887216,5.024033546447754
8814592,3188.584957793999,,,,,,,,0.003173828125,0.009907621717818626,1.0,2.114959478378296,0.0024072106121021397,0.039529902469916084,0.0383175140281274,2.2595927715301514
8822784,3191.237288557999,,,,,,,,0.003173828125,0.009865767065158529,1.0,2.117316961288452,0.0029001052489258106,0.0375493220745425,0.03829813841981778,3.7179207801818848
8830976,3193.8666516060002,,,,,,,,0.0030517578125,0.009957055976410585,1.0,2.086967945098877,0.002805606324621346,0.048607359959603,0.038281444046141894,4.469458103179932
8839168,3196.499077524999,,,,,,,,0.0029296875,0.009926507025093775,1.0,2.0936949253082275,0.002914143778271372,0.036135205429955464,0.03827792721169451,2.250722646713257
8847360,3199.1630062040003,0.004654089594653521,0.003612210315165787,0.0034905671959901685,333,709.7235198441572,24.450000000000003,6.0,0.003173828125,0.006388192763116088,1.0,2.143136501312256,0.002419162001816355,0.02859977099990959,0.038280491702354355,1.7105560302734375
8855552,3202.276058431,,,,,,,,0.0030517578125,0.009833084814013775,1.0,2.0684170722961426,0.0030621417560243724,0.03491775759378549,0.0382799417967463,2.5219929218292236
8863744,3204.696125446,,,,,,,,0.003173828125,0.009906683544494808,1.0,2.0458223819732666,0.0023157293159536962,0.03541812386712384,0.038268072947379494,7.8219218254089355
8871936,3207.392658265,,,,,,,,0.0030517578125,0.009877629633362632,1.0,2.0647807121276855,0.002867084373647577,0.04121315744154834,0.03827002725197632,1.7727464437484741
8880128,3210.0381039820004,,,,,,,,0.0030517578125,0.00989183783311054,1.0,2.0783262252807617,0.0029736456139773937,0.03991686924709577,0.038246689165611636,1.561585783958435
8888320,3212.7576315589995,,,,,,,,0.0030517578125,0.009904676012894461,1.0,2.072268009185791,0.0027019168111711567,0.04098995719124099,0.03824487910798906,1.642777681350708
8896512,3215.379448907999,,,,,,,,0.0029296875,0.009862969096403822,1.0,2.0776305198669434,0.0022103366776943245,0.04330442540001421,0.038238888443153506,1.4417333602905273
8904704,3218.070148506,,,,,,,,0.0029296875,0.009917705526856497,1.0,2.0844063758850098,0.0028955287694703014,0.037762455398078716,0.038246371201364225,1.6080563068389893
8912896,3220.753257537999,0.0046298824768897795,0.005362557187443939,0.0034724118576673346,333,702.7981287334752,18.3,5.8500000000000005,0.003173828125,0.009913325251242215,1.0,2.0849974155426025,0.0024383655983634123,0.037515436020921264,0.03825464752903021,1.725825548171997
8921088,3223.7915224909993,,,,,,,,0.0030517578125,0.009898406916084516,1.0,2.101170063018799,0.002283263319164508,0.0392495803855253,0.03824551771150289,1.6028146743774414
8929280,3226.1288027869996,,,,,,,,0.0030517578125,0.009801961115452323,1.0,2.126892566680908,0.002690164996720812,0.03887164976552905,0.038246765462729766,1.5813082456588745
8937472,3228.7698705919993,,,,,,,,0.0032958984375,0.009946121905594728,1.0,2.1132073402404785,0.002333173333370797,0.03651614325509123,0.038236358678099505,2.9370486736297607
8945664,3231.442254313999,,,,,,,,0.0029296875,0.009924687984164592,1.0,2.0898075103759766,0.002532377321975421,0.04237873980964108,0.03822850611997457,1.8872560262680054
8953856,3234.143989327,,,,,,,,0.0030517578125,0.009859507985534224,1.0,2.1115691661834717,0.0020817277017275426,0.04035994832631774,0.038234696221167,1.5026453733444214
8962048,3236.774897961999,,,,,,,,0.0030517578125,0.009865683846927683,1.0,2.1054582595825195,0.002050965936498672,0.04037265669140414,0.038212087400275846,2.4204061031341553
8970240,3239.4894156070004,,,,,,,,0.003173828125,0.00994226453468608,1.0,2.108717203140259,0.0019228341582682162,0.035174261371375026,0.03819099968433358,4.834668159484863
8978432,3242.197818397999,0.00429955598481746,0.00405285003669742,0.003224666988613123,333,712.6116561874302,16.5,6.15,0.0030517578125,0.009918566829011481,1.0,2.1049065589904785,0.0025630417378480486,0.03593206795171833,0.03817412507028302,1.8678516149520874
8986624,3245.193061578,,,,,,,,0.0030517578125,0.009925282813382178,1.0,2.102229595184326,0.002804931160384494,0.03831763976310805,0.038161753273842275,1.191964030265808
8994816,3247.5853661290002,,,,,,,,0.0029296875,0.0098627672447857,1.0,2.0870747566223145,0.002268439917726739,0.03819606483821475,0.038152595896403116,1.6055608987808228
9003008,3250.251870217,,,,,,,,0.0030517578125,0.009842564125380995,1.0,2.147850751876831,0.0026779913321666182,0.03742616824789962,0.038134059172715534,1.7204006910324097
9011200,3252.873981334,,,,,,,,0.0030517578125,0.009838679984086785,1.0,2.1017251014709473,0.002237038833706184,0.03913613264606933,0.03811531426039168,1.538554310798645
9019392,3255.5902818269988,,,,,,,,0.003173828125,0.009937701487524393,1.0,2.1026663780212402,0.0024325228177264346,0.03625686104251373,0.03810977699917565,1.576939582824707
9027584,3258.224815415,,,,,,,,0.0030517578125,0.00991985645075353,1.0,2.081284284591675,0.0022415070558290395,0.03795020771418692,0.0380788218269683,2.346963882446289
9035776,3260.858814759,,,,,,,,0.0029296875,0.009866722535292574,1.0,2.0960986614227295,0.002479351465490387,0.040328009145934804,0.038056390973423365,1.5871824026107788
9043968,3263.700439086,0.004225611515970673,0.0038185638985578363,0.003169208636978005,333,716.8896335162995,42.150000000000006,6.0,0.0029296875,0.009868306940609556,1.0,2.0920121669769287,0.0026366575226752786,0.04228605972537421,0.03806284969799777,1.2495033740997314
9052160,3267.029035697,,,,,,,,0.0032958984375,0.009897070629949725,1.0,2.128053665161133,0.0026703170837334422,0.034907343549341725,0.038069614422153585,1.9328864812850952
9060352,3269.462786426,,,,,,,,0.0030517578125,0.009905484771513208,1.0,2.1393022537231445,0.0024532584897039023,0.03814772201856585,0.03804483619310304,1.7533077001571655
9068544,3272.2562812019987,,,,,,,,0.0030517578125,0.009828221998338604,1.0,2.12583065032959,0.002516312927418607,0.03693017929295151,0.03803020331697975,2.3712122440338135
9076736,3274.835932999,,,,,,,,0.0029296875,0.009863450227490543,1.0,2.1046643257141113,0.002862096081537757,0.04001083630429321,0.038019918383141074,1.2067019939422607
9084928,3277.560256769999,,,,,,,,0.0032958984375,0.00992190689669287,1.0,2.099320888519287,0.0023938871619650914,0.039716477271104125,0.03801081515565606,1.6748188734054565
9093120,3280.200392126,,,,,,,,0.003173828125,0.0098533714191185,1.0,2.1802923679351807,0.0025657218428706274,0.0338557283014009,0.03801004376353777,2.5270884037017822
9101312,3282.9280137299993,,,,,,,,0.0032958984375,0.009893195022457772,1.0,2.139848232269287,0.0026458625162283367,0.03720869628729493,0.038013626052997185,2.7557969093322754
9109504,3285.5583466030002,0.004313644290467211,0.0036295648397774993,0.003235233217850464,333,706.2642149314291,45.45,6.15,0.0032958984375,0.00983239851177932,1.0,2.144707441329956,0.0023976969838716,0.036801963550527186,0.03799539097252009,1.918839693069458
9117696,3289.9719470269993,,,,,,,,0.0030517578125,0.009842017120123276,1.0,2.0979089736938477,0.0024102217193727737,0.03892194200946671,0.03798222902472746,1.5689417123794556
9125888,3292.8610155829992,,,,,,,,0.0029296875,0.009915183848861827,1.0,2.122016668319702,0.00276653091784429,0.04035669008016358,0.037981675340756284,1.1580523252487183
9134080,3295.695055992999,,,,,,,,0.0029296875,0.009859569375110261,1.0,2.091269016265869,0.002317954179608339,0.03759934445133252,0.037982778907123343,4.120486736297607
9142272,3298.360792977999,,,,,,,,0.0029296875,0.009911391407456175,1.0,2.0987327098846436,0.002793795601088389,0.04106734339860173,0.03796767527094739,1.5419893264770508
9150464,3300.974967607999,,,,,,,,0.003173828125,0.009919294649847832,1.0,2.1031813621520996,0.002610433091304265,0.041014770584443666,0.03795866237375506,1.3790909051895142
9158656,3303.6125647730005,,,,,,,,0.003173828125,0.009918415051379073,1.0,2.110297679901123,0.0023228221822784167,0.03809039109921112,0.03793839004620243,3.1925253868103027
9166848,3306.285219607,,,,,,,,0.003173828125,0.009875840855959023,1.0,2.1335785388946533,0.0023489436177900336,0.03850496448488222,0.03791425592555401,1.6921398639678955
9175040,3308.9159284359994,0.004323102155579406,0.0035660948233283696,0.0032423266166845544,333,718.9572258079509,29.1,7.2,0.003173828125,0.009902606583199202,1.0,2.1680493354797363,0.0024099999231068647,0.03483604750122226,0.03789223754617393,2.4777772426605225
9183232,3311.870179222,,,,,,,,0.0030517578125,0.009815803351692376,1.0,2.15922212600708,0.0020955661492119138,0.03687895053717316,0.03787332948215266,2.0506203174591064
9191424,3314.300845431999,,,,,,,,0.003173828125,0.00987698712473274,1.0,2.135066270828247,0.0016724408654444911,0.03750426569038767,0.03786503280925414,2.8392014503479004
9199616,3317.0617900260004,,,,,,,,0.0029296875,0.009861165376403814,1.0,2.1351048946380615,0.0025321930948958293,0.042134642069943155,0.037852351220149245,1.2775163650512695
9207808,3319.7571272269997,,,,,,,,0.003173828125,0.009952225047662838,1.0,2.1276397705078125,0.0027680850956156577,0.036310231184050155,0.0378447128039256,3.4476478099823
9216000,3322.405945348999,,,,,,,,0.003173828125,0.009906740500112171,1.0,2.144881248474121,0.00227822488795848,0.04059066398395225,0.037833204251087334,1.6675060987472534
9224192,3324.9985902129993,,,,,,,,0.0030517578125,0.00988905782448822,1.0,2.1497106552124023,0.0023981893759379425,0.037049981875573214,0.03779720008768646,1.7724155187606812
9232384,3327.693342692999,,,,,,,,0.0030517578125,0.009842235756431762,1.0,2.1865546703338623,0.0022657051040295695,0.03800770017514008,0.03779354878873809,1.7926323413848877
9240576,3330.364260070999,0.00388708251072567,0.004036280164487871,0.0029153118830442803,333,724.0248350286436,24.900000000000002,6.15,0.003173828125,0.009889854433985955,1.0,2.1649839878082275,0.0022390093524240484,0.036964852497848845,0.037761290775126126,1.94670832157135
9248768,3333.4912679539993,,,,,,,,0.003173828125,0.009951666811974753,1.0,2.1268694400787354,0.0020470019461078515,0.03354553508177523,0.03775916887604434,2.287229299545288
9256960,3335.963675924,,,,,,,,0.003173828125,0.009917944578401993,1.0,2.1796462535858154,0.0021658164467348584,0.036666313460548314,0.03773356954538785,2.270854949951172
9265152,3338.689885746,,,,,,,,0.003173828125,0.009804257725924867,1.0,2.149423837661743,0.002079889922510958,0.03926874498152533,0.03771699437352265,1.7305141687393188
9273344,3341.296403701999,,,,,,,,0.0029296875,0.00985133299634373,1.0,2.1451053619384766,0.0023992085244215478,0.03872100114470695,0.037715969112864886,1.3063167333602905
9281536,3344.7917910369997,,,,,,,,0.0032958984375,0.009861584707555791,1.0,2.197720527648926,0.0019520822245392422,0.03614322367744886,0.03770704318860777,2.621957540512085
9289728,3347.9672787969994,,,,,,,,0.0030517578125,0.009893100056652617,1.0,2.1595935821533203,0.0023505756631030383,0.03816592682646059,0.03768226752141788,1.9779061079025269
9297920,3350.913039764,,,,,,,,0.003173828125,0.009887253120996232,1.0,2.17486572265625,0.0023856700878740478,0.03911251974015219,0.03765658139437174,1.906073808670044
9306112,3353.5832996989993,0.003641827055624436,0.003959372187309129,0.002731370291718327,333,730.8750918274854,18.150000000000002,6.15,0.0032958984375,0.009924559767382875,1.0,2.1883063316345215,0.002325817561308785,0.037843593732505336,0.03767756391822819,2.1169464588165283
9314304,3356.5719252609997,,,,,,,,0.0029296875,0.009916419339155894,1.0,2.1592564582824707,0.0024343447562398257,0.038160412223237225,0.03766725004306759,1.8737910985946655
9322496,3359.013346587999,,,,,,,,0.0029296875,0.0099208929153934,1.0,2.1510047912597656,0.0018417223266402605,0.04642276848235921,0.037669056953118014,1.5149450302124023
9330688,3361.672828298999,,,,,,,,0.0030517578125,0.009921458468474621,1.0,2.1526968479156494,0.0018471976176317462,0.03904975126794566,0.03767008809935313,1.6200650930404663
9338880,3364.330024809,,,,,,,,0.003173828125,0.009871870831184388,1.0,2.1641013622283936,0.0018208513346119615,0.04013027435639441,0.037649339499177814,1.899731993675232
9347072,3367.038382277,,,,,,,,0.003173828125,0.009940702645196767,1.0,2.1755075454711914,0.0021370439844955458,0.031692433161656486,0.037640658585837566,3.684197187423706
9355264,3369.64178835,,,,,,,,0.00341796875,0.009877551453252139,1.0,2.2264678478240967,0.002006069843994762,0.038324690514228876,0.037639572019481655,3.8480122089385986
9363456,3372.3381695589997,,,,,,,,0.0030517578125,0.009890859071486832,1.0,2.1582531929016113,0.0018479769353334508,0.03645333336706814,0.03763087120408339,2.097538709640503
9371648,3375.027646789,0.003801699556184146,0.003174465231429058,0.0028512746671380818,333,726.385299911515,46.95,6.15,0.0032958984375,0.009882152269930684,1.0,2.232854127883911,0.0021626395088591988,0.037230191527081874,0.037605739662047874,2.3931610584259033
9379840,3378.098041215,,,,,,,,0.0030517578125,0.009940636533443205,1.0,2.1514720916748047,0.0021804360763639785,0.033928383769712134,0.03758890793405784,3.4654128551483154
9388032,3380.4396756490005,,,,,,,,0.0032958984375,0.009922127264589641,1.0,2.1513805389404297,0.0022980409002135715,0.04046170109497803,0.03759565621189266,1.8064603805541992
9396224,3383.155828282999,,,,,,,,0.0029296875,0.009866747404333503,1.0,2.1785740852355957,0.002091316832556256,0.049735477007195245,0.03757398120678425,1.6281574964523315
9404416,3385.764087436999,,,,,,,,0.0030517578125,0.009872989897581754,1.0,2.180436611175537,0.0022845436018521514,0.03820779256682633,0.037571814718225995,1.4708331823349
9412608,3388.466406207999,,,,,,,,0.0030517578125,0.00983375978828152,1.0,2.1662702560424805,0.0021704239631159528,0.035367610908698485,0.037563093050004236,4.672455787658691
9420800,3391.079645381,,,,,,,,0.0030517578125,0.009976626312788566,1.0,2.138284683227539,0.0022083889940014423,0.03248016366461662,0.03756131229907223,3.4321815967559814
9428992,3393.705766199999,,,,,,,,0.003173828125,0.00994955351263992,1.0,2.172956943511963,0.00187697913897944,0.03550383765754059,0.03753837469770693,5.991418838500977
9437184,3396.3137144089997,0.0037578848465541492,0.0035900728608680987,0.0028184136349156397,333,734.6022921814094,32.550000000000004,6.0,0.003173828125,0.009944813613202659,1.0,2.2042737007141113,0.0020480931961555093,0.038702720089379965,0.037526337953498384,2.007139205932617
9445376,3399.4134712939995,,,,,,,,0.003173828125,0.009854899805073838,1.0,2.1463935375213623,0.002277309545651307,0.0388091171485491,0.03751488707837937,1.9824718236923218
9453568,3401.7756712600003,,,,,,,,0.0029296875,0.009907760372998148,1.0,2.1523969173431396,0.001762973252249389,0.03750985581963903,0.03750950199319418,1.9881407022476196
9461760,3404.41549888,,,,,,,,0.003173828125,0.009834227338306138,1.0,2.183588743209839,0.0023779741484444283,0.03759815832438278,0.037490487257001444,1.6550171375274658
9469952,3407.0654940570003,,,,,,,,0.0030517578125,0.009899482419212166,1.0,2.1517066955566406,0.002260913824831179,0.03801918678915355,0.03746907685161622,3.6413934230804443
9478144,3409.720651586,,,,,,,,0.0030517578125,0.009844237949915189,1.0,2.192533493041992,0.0024152804926890203,0.03923883707570854,0.037460567633985926,1.497620940208435
9486336,3412.4271971629987,,,,,,,,0.0030517578125,0.009907343344122726,1.0,2.132938861846924,0.0024780271991009517,0.048514650668357515,0.03744048017178482,3.514439344406128
9494528,3415.0329112559994,,,,,,,,0.0029296875,0.009893712305574724,1.0,2.173790693283081,0.0021704182929249694,0.039658463802548415,0.0374160034482697,1.4731543064117432
9502720,3417.738530195,0.0037704522331721835,0.004267936199052302,0.0028278391748791654,333,728.0332234987236,11.850000000000001,6.15,0.003173828125,0.006434759687120055,1.0,2.1768884658813477,0.002306887640944222,0.03188162475474193,0.037395610468398136,1.835961937904358
9510912,3420.883470813,,,,,,,,0.0030517578125,0.009877600450599846,1.0,2.178039073944092,0.0020874443071835502,0.037108849592685345,0.03736547463781929,1.7629985809326172
9519104,3423.279984429999,,,,,,,,0.003173828125,0.009904525859251199,1.0,2.1380929946899414,0.0024035845906473785,0.034847000087300226,0.03733300236358453,3.8109490871429443
9527296,3425.9766269600004,,,,,,,,0.0030517578125,0.009869438582483393,1.0,2.1459426879882812,0.002310489755947609,0.040010242377946044,0.037326257285440353,2.045755624771118
9535488,3428.7593782229997,,,,,,,,0.0030517578125,0.009811389711708175,1.0,2.128304958343506,0.0025603442044033198,0.03259002420085175,0.03731645633505297,4.5109992027282715
9543680,3431.389871173,,,,,,,,0.0032958984375,0.009863288102576619,1.0,2.173194646835327,0.002494586936723331,0.04057523199969938,0.03730906429795762,5.760812282562256
9551872,3434.029896976999,,,,,,,,0.0035400390625,0.009931980466778362,1.0,2.189664602279663,0.0024971176624044578,0.03531511711597237,0.03728982517380547,3.329439640045166
9560064,3436.651145946,,,,,,,,0.0030517578125,0.009892233301071321,1.0,2.135327100753784,0.0025877013249676617,0.03564583214997831,0.03728318721633213,1.964064598083496
9568256,3439.3015270649994,0.0042905259037286925,0.003799485941783365,0.0032178944277965194,333,712.8761180263157,27.75,6.15,0.0030517578125,0.009813643520931555,1.0,2.152066230773926,0.0022703554845631135,0.04094635005885922,0.03728571142952225,1.7430622577667236
9576448,3442.325217152,,,,,,,,0.003173828125,0.009909522206703339,1.0,2.1231679916381836,0.002853164862461788,0.03818557574532656,0.03726543974211526,1.9760197401046753
9584640,3444.6626596859987,,,,,,,,0.0030517578125,0.009905191517932099,1.0,2.1166961193084717,0.00237630518437304,0.045022127529022696,0.03725608035599352,1.1037161350250244
9592832,3447.4229988009993,,,,,,,,0.003173828125,0.009924302467741298,1.0,2.143522262573242,0.00269798740137428,0.0374590637289519,0.03725981929548679,1.8859119415283203
9601024,3450.0434794909997,,,,,,,,0.0030517578125,0.009893733045687365,1.0,2.131108283996582,0.0025310434007524973,0.04072398392263242,0.037256579707906246,1.165736436843872
9609216,3452.781882894,,,,,,,,0.0030517578125,0.009852419662982895,1.0,2.168369770050049,0.0024870389625331057,0.03858102383287157,0.03724724010551833,1.737955093383789
9617408,3455.419062085999,,,,,,,,0.0029296875,0.009950209274889482,1.0,2.149805784225464,0.0025075372798197826,0.038477971754730424,0.037234063189687264,1.2171121835708618
9625600,3458.1919621239995,,,,,,,,0.0030517578125,0.009899149233898369,1.0,2.155071496963501,0.0020448924559288706,0.03741729884492246,0.037239316949061074,2.030872344970703
9633792,3460.817365421999,0.004078960931167774,0.0037244256915736074,0.0030592206983758308,333,723.9506518052196,35.85,7.050000000000001,0.003173828125,0.009965037295280246,1.0,2.1597812175750732,0.002128410288892546,0.03521241582668062,0.03723311072810456,2.5811760425567627
9641984,3463.930885582,,,,,,,,0.003173828125,0.0064109990664132435,1.0,2.096254825592041,0.002321119285097817,0.02884792285397575,0.03722265384728449,2.5279736518859863
9650176,3466.2472409349994,,,,,,,,0.003173828125,0.009879603017634023,1.0,2.127592086791992,0.002808056422664462,0.03829032178926284,0.03717920047061834,1.8391205072402954
9658368,3468.9343959380003,,,,,,,,0.0030517578125,0.009844309789126138,1.0,2.1182174682617188,0.0022982146483356836,0.03651486478155272,0.03716818182363235,2.8637661933898926
9666560,3471.5273807619997,,,,,,,,0.0030517578125,0.00992070157476792,1.0,2.090306282043457,0.002327673648124362,0.03855422357460614,0.037146829427812736,6.509591102600098
9674752,3474.233685732999,,,,,,,,0.003173828125,0.009873363075518737,1.0,2.1916232109069824,0.0020322029156375487,0.03763206415237772,0.03714423413617052,1.9472922086715698
9682944,3477.0090759840004,,,,,,,,0.0029296875,0.009895635167260008,1.0,2.1314306259155273,0.00205609064270984,0.040430422441590994,0.0371315278300296,1.3420699834823608
9691136,3479.985802318999,,,,,,,,0.0032958984375,0.009917043600668033,1.0,2.172758102416992,0.002379677410952352,0.0349007559704453,0.03710478392323059,2.1143572330474854
9699328,3482.628977045999,0.003915388115307006,0.004519416383506281,0.0029365410864802266,333,726.0923579071189,37.2,6.15,0.0032958984375,0.009929356613670842,1.0,2.179680824279785,0.002183322007457411,0.03605751485111582,0.037090096800766977,3.8062634468078613
9707520,3485.6271374850003,,,,,,,,0.0030517578125,0.009913653546591822,1.0,2.1877694129943848,0.0020769590020992545,0.038454994540344456,0.0370820869709749,1.7645727396011353
9715712,3488.0181466249996,,,,,,,,0.003173828125,0.0099383323702021,1.0,2.2114295959472656,0.0019956159174577826,0.036041562455209175,0.03707100947976355,2.905555009841919
9723904,3490.6689899939993,,,,,,,,0.0032958984375,0.009948450816766924,1.0,2.1771621704101562,0.001871513513621359,0.03460975045023596,0.03707034943190096,4.266265869140625
9732096,3493.341304365,,,,,,,,0.0030517578125,0.009899338651475617,1.0,2.195708990097046,0.0020949999097801264,0.04100883586718355,0.03705952339438249,2.3220107555389404
9740288,3495.9670372439996,,,,,,,,0.003173828125,0.00991711188337496,1.0,2.147037982940674,0.0021877710227369285,0.03758598946527829,0.03704778551715697,2.0772817134857178
9748480,3498.6207737719997,,,,,,,,0.0030517578125,0.00990832993246461,1.0,2.1522979736328125,0.00240351751888368,0.04041416123110769,0.03702959132382054,1.3027679920196533
9756672,3501.210920665999,,,,,,,,0.003173828125,0.009748315179203748,1.0,2.2028565406799316,0.0023351379215099666,0.03821344186649346,0.037012603989827836,3.884220838546753
9764864,3503.931896176,0.003755039978934005,0.0040973088530762425,0.0028162799842005315,333,729.376996688456,21.150000000000002,6.15,0.003173828125,0.006393678365929929,1.0,2.1637067794799805,0.0024118785713674873,0.02685681945563012,0.03699294009515601,3.0699784755706787
9773056,3507.2884445340005,,,,,,,,0.003173828125,0.00989792378359974,1.0,2.1775407791137695,0.0019508122538156591,0.03762457793787448,0.03698817447545902,1.4352142810821533
9781248,3509.9129154889997,,,,,,,,0.0030517578125,0.009907417337200755,1.0,2.1502180099487305,0.002058909843721146,0.03772484064263116,0.03698029380496609,2.996457576751709
9789440,3512.667915709999,,,,,,,,0.003173828125,0.009845887948803086,1.0,2.1829171180725098,0.002345478143963464,0.03532718042037905,0.03696975593999894,1.517120599746704
9797632,3515.312698477999,,,,,,,,0.0030517578125,0.009945438930478577,1.0,2.166078567504883,0.002439257866571065,0.037148350519863885,0.03694447179190045,1.7243893146514893
9805824,3518.034785914999,,,,,,,,0.0030517578125,0.009936488432703774,1.0,2.183863639831543,0.0020728479331311167,0.03624215122361426,0.036934862451483454,2.843902111053467
9814016,3520.6873947940003,,,,,,,,0.0030517578125,0.009862286659822868,1.0,2.1744606494903564,0.0020437261543146956,0.037100646632510295,0.0369293938705218,3.788029432296753
9822208,3523.3579294169995,,,,,,,,0.0030517578125,0.00984871714421666,1.0,2.214496612548828,0.0021283378610424952,0.036226259417796794,0.03692912963511692,2.7177422046661377
9830400,3526.020075262999,0.0033399037055860115,0.002838581917154359,0.0025049277791895364,333,738.9180673131293,48.45,6.15,0.003173828125,0.00984762157108781,1.0,2.1961779594421387,0.002300763436015485,0.03615237026347427,0.03691657935936911,1.4711745977401733
9838592,3529.0414249839996,,,,,,,,0.0030517578125,0.00986277113388496,1.0,2.1547656059265137,0.002042396215022668,0.03500964696370377,0.03692162579361902,2.4019689559936523
9846784,3531.3904385339993,,,,,,,,0.0032958984375,0.00986040528157624,1.0,2.2175564765930176,0.0020474630349477385,0.03353844989695014,0.03689589132831994,4.647231578826904
9854976,3534.104925136,,,,,,,,0.0029296875,0.009899704755475084,1.0,2.196755886077881,0.00208667214230418,0.038769515292047835,0.03689254565216738,1.4476341009140015
9863168,3536.7640566520004,,,,,,,,0.0029296875,0.009837729864498325,1.0,2.1614418029785156,0.0019695538862767314,0.042162433513922834,0.03688782500890287,4.185267448425293
9871360,3539.4229276200003,,,,,,,,0.003173828125,0.009848716096245914,1.0,2.157811403274536,0.0020171792834224878,0.04163698441943445,0.03688099557950723,2.2194225788116455
9879552,3542.125111875999,,,,,,,,0.0030517578125,0.009842634468370467,1.0,2.189505100250244,0.0023664704499841704,0.03647833273017133,0.03686919730930006,1.324684500694275
9887744,3544.8051305999998,,,,,,,,0.003173828125,0.009858173181164314,1.0,2.173889636993408,0.002110253774424198,0.04108069774102758,0.036874327049289606,2.285569906234741
9895936,3547.459567053,0.0036387839518270404,0.003126412186110872,0.0027290879638702803,333,735.4870323389665,16.650000000000002,6.15,0.0029296875,0.009964681201257257,1.0,2.1733078956604004,0.002282734272883502,0.04224865535585336,0.0368728409184525,1.5456844568252563
9904128,3550.672520533999,,,,,,,,0.0030517578125,0.009934153267790003,1.0,2.162520408630371,0.0022013805204084136,0.03820643567916157,0.03686419491222884,1.2637381553649902
9912320,3553.246834776999,,,,,,,,0.0030517578125,0.009882092623626226,1.0,2.1610965728759766,0.002230937800504318,0.037510682066209194,0.03683895939838334,4.733217716217041
9920512,3555.8985635669997,,,,,,,,0.0030517578125,0.009958203926606497,1.0,2.1823883056640625,0.002228116840501837,0.03448431116554922,0.036841454027852674,2.887547254562378
9928704,3558.588388446,,,,,,,,0.0032958984375,0.00993833332266084,1.0,2.167579174041748,0.0021275835841008117,0.040350718017879025,0.036836703728771944,1.2050137519836426
9936896,3561.2196817900003,,,,,,,,0.0029296875,0.00991359839206872,1.0,2.1691784858703613,0.0021750714650778935,0.041292568224422496,0.03683074492675008,1.4259284734725952
9945088,3563.786707165,,,,,,,,0.0032958984375,0.009858070646955864,1.0,2.226607322692871,0.002328951610067076,0.03621114653980049,0.03679661087589732,2.124868154525757
9953280,3566.3964771680003,,,,,,,,0.003173828125,0.009854774462851601,1.0,2.1911213397979736,0.0022156670192590155,0.03934966028629675,0.03678507920526642,1.1465437412261963
9961472,3569.0905227000003,0.0035330624096633345,0.0027609654272873208,0.0026497968072475286,333,739.8784395499422,43.800000000000004,6.15,0.0029296875,0.009855435987487848,1.0,2.1428322792053223,0.0020571026634972345,0.038205946919140865,0.036765279690667396,1.578156590461731
9969664,3572.2598199959994,,,,,,,,0.003173828125,0.009835111466571513,1.0,2.1887083053588867,0.001982593760973983,0.038008333589107005,0.036762751548060205,2.010830879211426
9977856,3574.609652444,,,,,,,,0.003173828125,0.009997123835511445,1.0,2.1739625930786133,0.0022771870764473068,0.03458749759960188,0.036740895399398524,4.265330791473389
9986048,3577.2894909419992,,,,,,,,0.0030517578125,0.009955527272738266,1.0,2.191596746444702,0.001854156032157217,0.04100516455240738,0.03672366075554802,1.808057427406311
9994240,3579.9758334489998,,,,,,,,0.003173828125,0.009897065785145372,1.0,2.195564031600952,0.0022222623832873767,0.040941278975163586,0.036720726404336886,1.5933393239974976
10002432,3582.6958247210005,,,,,,,,0.0029296875,0.009878390970551293,1.0,2.1643929481506348,0.0022961933658304234,0.0439637319302123,0.03672115948900829,1.0820974111557007
10010624,3585.2961448690003,,,,,,,,0.003173828125,0.009927517783315987,1.0,2.1838417053222656,0.0023655544479112,0.03654168252448959,0.03669841042936347,1.8818092346191406
10018816,3588.0104777409997,,,,,,,,0.0029296875,0.009871006048656723,1.0,2.1523237228393555,0.002354460861332397,0.03972991967441358,0.03668644781677677,1.685251235961914
