,tlist,amplist
165,165.8291457286432,0.9878898140781366
166,166.83417085427135,0.9878898140781366
167,167.83919597989947,0.9878898140781366
168,168.84422110552762,0.7191112206865901
169,169.84924623115577,0.7191112206865901
170,170.8542713567839,0.7191112206865901
171,171.85929648241205,0.7191112206865901
172,172.8643216080402,-0.7985873152623156
173,173.86934673366832,-0.7985873152623156
174,174.87437185929647,-0.7985873152623156
175,175.8793969849246,-0.7985873152623156
176,176.88442211055275,0.20070810609170345
177,177.8894472361809,0.20070810609170345
178,178.89447236180902,0.20070810609170345
179,179.89949748743717,0.20070810609170345
180,180.9045226130653,0.307765621539098
181,181.90954773869345,0.307765621539098
182,182.9145728643216,0.307765621539098
183,183.91959798994972,0.307765621539098
184,184.92462311557787,0.09400110461906332
185,185.92964824120602,0.09400110461906332
186,186.93467336683415,0.09400110461906332
187,187.9396984924623,0.09400110461906332
188,188.94472361809045,-0.9988921508075659
189,189.94974874371857,-0.9988921508075659
190,190.95477386934672,-0.9988921508075659
191,191.95979899497485,-0.9988921508075659
192,192.964824120603,-0.9946961972235534
193,193.96984924623115,-0.9946961972235534
194,194.97487437185927,-0.9946961972235534
195,195.97989949748742,-0.9946961972235534
196,196.98492462311555,-0.6379473631703381
197,197.9899497487437,-0.6379473631703381
198,198.99497487437185,-0.6379473631703381
199,200.0,-0.6379473631703381
