,amplist,tlist
200,-5.351710319519043,10.0
201,-10.282632827758789,10.05
202,-3.710028648376465,10.100000000000001
203,-3.46926212310791,10.15
204,-8.927095413208008,10.200000000000001
205,2.938526153564453,10.25
206,1.408041000366211,10.3
207,-2.2898683547973633,10.350000000000001
208,-6.355025291442871,10.4
209,-7.442342758178711,10.450000000000001
210,-7.411609649658203,10.5
211,-13.926305770874023,10.55
212,-12.965897560119629,10.600000000000001
213,-13.910690307617188,10.65
214,-16.061233520507812,10.700000000000001
215,-13.299997329711914,10.75
216,-13.452524185180664,10.8
217,-8.43388843536377,10.850000000000001
218,-7.465847015380859,10.9
219,-9.18700122833252,10.950000000000001
220,-1.2975106239318848,11.0
221,0.8062038421630859,11.05
222,-5.048244476318359,11.100000000000001
223,3.9572677612304688,11.15
224,5.101099014282227,11.200000000000001
225,0.9954571723937988,11.25
226,7.999706268310547,11.3
227,10.501791000366211,11.350000000000001
228,5.902832984924316,11.4
229,7.156713008880615,11.450000000000001
230,10.967947006225586,11.5
231,5.690864086151123,11.55
232,11.075011253356934,11.600000000000001
233,9.712669372558594,11.65
234,8.04387378692627,11.700000000000001
235,14.518287658691406,11.75
236,16.416276931762695,11.8
237,13.855213165283203,11.850000000000001
238,7.697981834411621,11.9
239,10.544724464416504,11.950000000000001
240,5.766668319702148,12.0
241,2.997792959213257,12.05
242,8.592741012573242,12.100000000000001
243,5.450811386108398,12.15
244,4.321497440338135,12.200000000000001
245,10.182493209838867,12.25
246,5.5900163650512695,12.3
247,4.379110336303711,12.350000000000001
248,13.750625610351562,12.4
249,8.318812370300293,12.450000000000001
250,4.5680832862854,12.5
251,12.872846603393555,12.55
252,8.71914005279541,12.600000000000001
253,3.0927834510803223,12.65
254,11.972322463989258,12.700000000000001
255,9.707984924316406,12.75
256,5.275628566741943,12.8
257,15.720399856567383,12.850000000000001
258,13.228578567504883,12.9
259,4.665875434875488,12.950000000000001
260,10.12852954864502,13.0
261,6.224472999572754,13.05
262,6.231853008270264,13.100000000000001
263,9.543658256530762,13.15
264,5.950784683227539,13.200000000000001
265,5.004177570343018,13.25
266,10.313095092773438,13.3
267,5.967304706573486,13.350000000000001
268,4.379721164703369,13.4
269,10.132061004638672,13.450000000000001
270,7.064752101898193,13.5
271,3.1895437240600586,13.55
272,12.586827278137207,13.600000000000001
273,9.98100471496582,13.65
274,5.927648544311523,13.700000000000001
275,13.033416748046875,13.75
276,10.621036529541016,13.8
277,8.359003067016602,13.850000000000001
278,13.324089050292969,13.9
279,9.004711151123047,13.950000000000001
280,8.45807933807373,14.0
281,11.064064025878906,14.05
282,4.707433700561523,14.100000000000001
283,6.305096626281738,14.15
284,9.869110107421875,14.200000000000001
285,7.156711578369141,14.25
286,2.308590888977051,14.3
287,7.204354286193848,14.350000000000001
288,5.59180212020874,14.4
